SCHEDULED_DEPARTURE,carrier,DEPARTURE_TIME,dest,distance,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,delaytimeweatherbad,delaytimeweathergood,YEAR,MONTH,DAY,DATE
600,MQ,1534,JFK,213,4752,DCA,0,7,4,N712MQ,delayed,7,120,120,103,900,922,22,164.0801,14.52,2015,1,10,7/1/2006
600,MQ,554,JFK,213,4760,DCA,0,7,4,N737MQ,ontime,1,95,95,76,735,729,-6,164.09,14.52,2015,1,10,8/1/2006
600,MQ,745,JFK,213,4771,DCA,0,7,4,N719MQ,ontime,-1,170,170,132,850,824,-26,164.0801,14.52,2015,1,10,9/1/2006
600,MQ,1858,JFK,213,4784,DCA,0,7,4,N727MQ,delayed,6,100,100,63,740,727,-13,164.0501,14.525,2015,1,10,10/1/2006
600,MQ,1257,LGA,214,4964,DCA,0,7,4,N737MQ,ontime,-6,280,280,253,1340,1324,-16,164.02,14.525,2015,1,10,11/1/2006
600,MQ,1458,LGA,214,4968,DCA,0,7,4,N727MQ,delayed,-3,257,257,222,1217,1213,-4,164,14.52,2015,1,10,12/1/2006
600,MQ,1659,LGA,214,4972,DCA,0,7,4,N708MQ,ontime,-5,154,154,126,834,816,-18,163.93,14.51,2015,1,10,1/1/2007
600,MQ,1936,LGA,214,4976,DCA,0,7,4,N719MQ,delayed,13,244,244,224,1204,1215,11,163.97,14.525,2015,1,10,2/1/2007
600,UA,849,LGA,229,846,IAD,0,7,4,N559UA,ontime,-3,173,173,146,753,742,-11,163.98,14.53,2015,1,10,3/1/2007
600,US,858,LGA,214,2164,DCA,0,7,4,N730UW,ontime,5,88,88,52,728,717,-11,164.02,14.5391,2015,1,10,4/1/2007
600,US,954,LGA,214,2166,DCA,0,7,4,N765UW,ontime,16,207,207,170,727,724,-3,163.94,14.53,2015,1,10,5/1/2007
600,US,1055,LGA,214,2168,DCA,0,7,4,N746UW,ontime,3,404,404,376,944,939,-5,163.97,14.5151,2015,1,10,6/1/2007
600,US,1158,LGA,214,2170,DCA,0,7,4,N711UW,ontime,6,311,311,268,1411,1357,-14,163.86,14.51,2015,1,10,7/1/2007
600,US,1257,LGA,214,2172,DCA,0,7,4,N730UW,ontime,7,250,250,201,1210,1154,-16,163.92,14.52,2015,1,10,8/1/2007
600,US,1359,LGA,214,2174,DCA,0,7,4,N765UW,ontime,-7,170,170,155,750,746,-4,163.86,14.51,2015,1,10,9/1/2007
600,US,1456,LGA,214,2176,DCA,0,7,4,N746UW,ontime,-3,281,281,273,841,851,10,163.94,14.525,2015,1,10,10/1/2007
600,US,1559,LGA,214,2178,DCA,0,7,4,N711UW,ontime,-3,114,114,87,854,857,3,163.89,14.51,2015,1,10,11/1/2007
600,US,1658,LGA,214,2180,DCA,0,7,4,N730UW,ontime,6,145,145,120,925,928,3,163.89,14.53,2015,1,10,12/1/2007
600,US,1758,LGA,214,2182,DCA,0,7,4,N765UW,ontime,4,164,164,148,844,858,14,163.84,14.515,2015,1,11,1/1/2008
600,US,1857,LGA,214,2184,DCA,0,7,4,N746UW,ontime,1,170,170,137,950,1002,12,163.91,14.5099,2015,1,11,2/1/2008
600,US,1957,LGA,214,2186,DCA,0,7,4,N711UW,ontime,17,215,215,987,835,800,-7,163.9,14.52,2015,1,11,3/1/2008
600,US,2059,LGA,214,2188,DCA,0,7,4,N730UW,ontime,-1,194,194,166,814,813,-1,163.92,14.5299,2015,1,11,4/1/2008
600,RU,1615,EWR,169,2403,BWI,0,7,4,N14943,delayed,43,163,163,124,843,914,31,163.99,14.535,2015,1,11,5/1/2008
600,RU,1416,EWR,169,2703,BWI,0,7,4,N13949,delayed,-6,190,190,154,1010,1005,-5,163.965,14.525,2015,1,11,6/1/2008
600,RU,2030,EWR,169,2603,BWI,0,7,4,N14933,delayed,10,245,245,546,905,900,9,164.02,14.532,2015,1,11,7/1/2008
600,RU,1235,EWR,169,2303,BWI,0,7,4,N19966,delayed,1,155,155,106,935,908,-27,164.0466,14.55,2015,1,11,8/1/2008
600,CO,1255,EWR,199,808,DCA,0,7,4,N59630,ontime,6,105,105,80,745,748,3,163.9701,14.5454,2015,1,11,9/1/2008
600,CO,1833,EWR,199,810,DCA,0,7,4,N16649,delayed,13,185,185,489,805,650,10,164.03,14.555,2015,1,11,10/1/2008
600,DH,857,EWR,213,7299,IAD,0,7,4,N640BR,ontime,27,210,210,684,1130,500,-7,164.03,14.58,2015,1,11,11/1/2008
600,DH,1917,EWR,213,7302,IAD,0,7,4,N697BR,delayed,-4,75,75,48,715,704,-11,163.9401,14.565,2015,1,11,12/1/2008
600,DH,1310,EWR,213,7303,IAD,0,7,4,N638BR,delayed,68,192,192,151,912,1002,50,164.0301,14.5776,2015,1,11,1/1/2009
600,DH,2221,EWR,213,7304,IAD,0,7,4,N697BR,delayed,-5,80,80,56,720,710,-10,164.08,14.6,2015,1,11,2/1/2009
600,DH,1600,EWR,213,7307,IAD,0,7,4,N328UE,delayed,-2,175,175,149,855,846,-9,164.05,14.608,2015,1,12,3/1/2009
600,RU,1952,EWR,199,2097,DCA,0,7,4,N12136,delayed,-3,160,160,128,1040,1047,7,163.96,14.595,2015,1,12,4/1/2009
600,RU,927,EWR,199,2582,DCA,0,7,4,N13992,ontime,-4,225,225,206,1145,1142,-3,163.92,14.62,2015,1,12,5/1/2009
600,RU,858,EWR,213,3276,IAD,0,7,4,N15985,ontime,-6,170,170,139,750,730,-20,163.9,14.62,2015,1,12,6/1/2009
600,RU,2110,EWR,213,2385,IAD,0,7,4,N24128,delayed,11,210,210,190,1130,1201,31,163.95,14.63,2015,1,12,7/1/2009
600,RU,1356,EWR,199,2216,DCA,0,7,4,N16987,delayed,-5,109,109,82,849,836,-13,163.95,14.6295,2015,1,12,8/1/2009
600,RU,2120,EWR,199,2336,DCA,0,7,4,N12569,delayed,-3,245,245,202,1205,1139,-26,164.0101,14.6499,2015,1,12,9/1/2009
600,RU,1557,EWR,213,2156,IAD,0,7,4,N18101,delayed,-6,120,120,91,800,805,5,164.01,14.6516,2015,1,12,10/1/2009
600,OH,1610,JFK,184,5935,BWI,0,1,5,N814CA,delayed,10,65,65,39,705,735,30,163.99,14.675,2015,1,12,11/1/2009
600,DH,1638,JFK,213,6155,DCA,0,1,5,N424FJ,delayed,-3,234,234,195,854,841,-13,164.03,14.6891,2015,1,12,12/1/2009
600,DH,1338,LGA,229,7208,IAD,0,1,5,N674BR,delayed,-16,73,73,44,713,704,-9,164.0201,14.715,2015,1,12,1/1/2010
600,DH,1606,LGA,229,7211,IAD,0,1,5,N643BR,delayed,-10,123,123,99,803,754,-9,164.06,14.7199,2015,1,12,2/1/2010
600,DH,1848,LGA,229,7215,IAD,0,1,5,N649BR,delayed,-5,119,119,92,759,743,-16,164.05,14.7,2015,1,12,3/1/2010
600,DH,633,LGA,229,7790,IAD,0,1,5,N643BR,delayed,-5,102,102,82,742,729,-13,164.01,14.695,2015,1,12,4/1/2010
600,DH,1054,LGA,229,7792,IAD,0,1,5,N643BR,ontime,-5,170,170,141,850,841,-9,163.9501,14.6701,2015,1,12,5/1/2010
600,DH,946,JFK,228,7800,IAD,0,1,5,N651BR,delayed,-5,175,175,151,755,743,-12,163.9,14.6502,2015,1,13,6/1/2010
600,DH,1312,JFK,228,7806,IAD,0,1,5,N305UE,delayed,-11,190,190,137,810,736,-34,163.88,14.67,2015,1,13,7/1/2010
600,DH,1700,JFK,228,7810,IAD,0,1,5,N331UE,ontime,-2,75,75,42,715,718,3,163.8,14.64,2015,1,13,8/1/2010
600,DH,1709,JFK,228,7812,IAD,0,1,5,N332UE,ontime,-3,161,161,141,841,839,-2,163.819,14.6599,2015,1,13,9/1/2010
600,DH,2200,JFK,228,7814,IAD,0,1,5,N683BR,delayed,-1,154,154,141,834,843,9,163.81,14.635,2015,1,13,10/1/2010
600,DH,1651,JFK,228,7816,IAD,0,1,5,N303UE,delayed,-6,178,178,142,858,836,-22,163.81,14.645,2015,1,13,11/1/2010
600,DH,2125,LGA,229,7924,IAD,0,1,5,N699BR,ontime,-7,151,151,130,831,826,-5,163.89,14.645,2015,1,13,12/1/2010
600,DL,1459,JFK,213,746,DCA,0,1,5,N994DL,ontime,-1,161,161,143,841,843,2,163.93,14.655,2015,1,13,1/1/2011
600,DL,630,LGA,214,1740,DCA,0,1,5,N221DL,ontime,-8,80,80,60,720,710,-10,163.85,14.665,2015,1,13,2/1/2011
600,DL,734,LGA,214,1742,DCA,0,1,5,N241DL,ontime,0,183,183,150,903,857,-6,163.83,14.665,2015,1,13,3/1/2011
600,DL,830,LGA,214,1744,DCA,0,1,5,N242DL,ontime,-3,171,171,135,851,832,-19,163.7701,14.64,2015,1,13,4/1/2011
600,DL,932,LGA,214,1746,DCA,0,1,5,N225DL,ontime,-4,180,180,145,900,839,-21,163.83,14.635,2015,1,13,5/1/2011
600,DL,1031,LGA,214,1748,DCA,0,1,5,N223DZ,ontime,-6,181,181,157,901,900,-1,163.85,14.635,2015,1,13,6/1/2011
600,DL,1128,LGA,214,1750,DCA,0,1,5,N241DL,ontime,-3,241,241,225,901,856,-5,163.84,14.64,2015,1,13,7/1/2011
600,DL,1230,LGA,214,1752,DCA,0,1,5,N242DL,ontime,-10,168,168,140,948,930,-18,163.81,14.63,2015,1,13,8/1/2011
600,DL,1329,LGA,214,1754,DCA,0,1,5,N225DL,ontime,-1,203,203,175,1023,1013,-10,163.7701,14.625,2015,1,13,9/1/2011
600,DL,1427,LGA,214,1756,DCA,0,1,5,N223DZ,ontime,1,232,232,225,852,907,15,163.7501,14.61,2015,1,13,10/1/2011
600,DL,1635,LGA,214,1760,DCA,0,1,5,N242DL,ontime,-6,173,173,151,853,841,-12,163.65,14.59,2015,1,13,11/1/2011
600,DL,1730,LGA,214,1762,DCA,0,1,5,N225DL,ontime,0,128,128,109,808,816,8,163.59,14.6,2015,1,13,1/1/1991
600,DL,1829,LGA,214,1764,DCA,0,1,5,N223DZ,ontime,-3,84,84,62,724,725,1,163.67,14.585,2015,1,13,2/1/1991
600,DL,1955,LGA,214,1766,DCA,0,1,5,N241DL,delayed,5,163,163,117,843,824,-19,163.5766,14.57,2015,1,13,3/1/1991
600,DL,2028,LGA,214,1768,DCA,0,1,5,N242DL,ontime,4,118,118,97,758,757,-1,163.59,14.6,2015,1,13,4/1/1991
600,MQ,1538,JFK,213,4752,DCA,0,1,5,N704MQ,ontime,0,100,100,68,840,858,18,163.64,14.595,2015,1,13,5/1/1991
600,MQ,557,JFK,213,4760,DCA,0,1,5,N707MQ,ontime,-4,80,80,44,720,712,-8,163.6001,14.5602,2015,1,13,6/1/1991
600,MQ,656,LGA,214,4952,DCA,0,1,5,N712MQ,ontime,0,210,210,186,830,832,2,163.61,14.54,2015,1,13,7/1/1991
600,MQ,758,LGA,214,4954,DCA,0,1,5,N724MQ,ontime,1,159,159,111,839,807,-32,163.64,14.565,2015,1,13,8/1/1991
600,MQ,859,LGA,214,4956,DCA,0,1,5,N719MQ,ontime,2,127,127,80,907,846,-21,163.7201,14.609,2015,1,14,9/1/1991
600,MQ,1103,LGA,214,4960,DCA,0,1,5,N706MQ,ontime,-3,317,317,266,1417,1337,-40,163.775,14.59,2015,1,14,10/1/1991
600,MQ,1250,LGA,214,4964,DCA,0,1,5,N716MQ,ontime,1,143,143,97,923,851,-32,163.6847,14.58,2015,1,14,11/1/1991
600,MQ,1627,LGA,214,4970,DCA,0,1,5,N700MQ,delayed,14,207,207,169,1127,1314,107,163.7101,14.57,2015,1,14,12/1/1991
600,MQ,1702,LGA,214,4972,DCA,0,1,5,N724MQ,ontime,-6,69,69,41,809,749,-20,163.72,14.565,2015,1,14,1/1/1992
600,MQ,1949,LGA,214,4976,DCA,0,1,5,N846MQ,delayed,-6,304,304,280,904,854,-10,163.76,14.58,2015,1,14,2/1/1992
600,UA,848,LGA,229,846,IAD,0,1,5,N516UA,ontime,28,180,180,333,1100,801,-8,163.81,14.58,2015,1,14,3/1/1992
600,US,627,LGA,214,1479,DCA,0,1,5,N765UW,delayed,5,157,157,130,837,836,-1,163.83,14.575,2015,1,14,4/1/1992
600,US,657,LGA,214,2160,DCA,0,1,5,N762UW,ontime,-6,113,113,75,753,725,-28,163.87,14.575,2015,1,14,5/1/1992
600,US,757,LGA,214,2162,DCA,0,1,5,N750UW,ontime,-1,250,250,213,1310,1250,-20,163.8101,14.58,2015,1,14,6/1/1992
600,US,900,LGA,214,2164,DCA,0,1,5,N733UW,ontime,-2,191,191,144,911,849,-22,163.85,14.58,2015,1,14,7/1/1992
600,US,958,LGA,214,2166,DCA,0,1,5,N767UW,ontime,-1,233,233,187,1253,1231,-22,163.82,14.59,2015,1,14,8/1/1992
600,US,1057,LGA,214,2168,DCA,0,1,5,N762UW,ontime,-10,124,124,85,904,901,-3,163.9,14.595,2015,1,14,9/1/1992
600,US,1155,LGA,214,2170,DCA,0,1,5,N750UW,ontime,-10,209,209,196,829,822,-7,163.9,14.605,2015,1,14,10/1/1992
600,US,1257,LGA,214,2172,DCA,0,1,5,N733UW,ontime,17,82,82,45,822,816,-6,163.8335,14.595,2015,1,15,11/1/1992
600,US,1358,LGA,214,2174,DCA,0,1,5,N767UW,ontime,-5,118,118,80,858,834,-24,163.8,14.59,2015,1,15,12/1/1992
600,US,1500,LGA,214,2176,DCA,0,1,5,N762UW,ontime,-9,102,102,69,742,723,-19,163.87,14.6,2015,1,15,1/1/1993
600,US,1601,LGA,214,2178,DCA,0,1,5,N750UW,ontime,-6,99,99,61,739,718,-21,163.92,14.615,2015,1,15,2/1/1993
600,US,1657,LGA,214,2180,DCA,0,1,5,N733UW,ontime,-3,145,145,129,825,827,2,163.8001,14.61,2015,1,15,3/1/1993
600,US,1757,LGA,214,2182,DCA,0,1,5,N767UW,ontime,10,163,163,146,843,900,17,163.8,14.6,2015,1,15,4/1/1993
600,US,1857,LGA,214,2184,DCA,0,1,5,N762UW,ontime,27,242,242,248,902,1001,59,163.77,14.59,2015,1,15,5/1/1993
600,US,1959,LGA,214,2186,DCA,0,1,5,N750UW,ontime,-8,107,107,72,747,724,-23,163.72,14.58,2015,1,15,6/1/1993
600,US,2100,LGA,214,2188,DCA,0,1,5,N733UW,ontime,-1,155,155,128,735,745,10,163.69,14.5991,2015,1,15,7/1/1993
600,RU,744,EWR,169,2703,BWI,0,1,5,N14923,delayed,-5,173,173,153,753,749,-4,163.6301,14.585,2015,1,15,8/1/1993
600,RU,1527,EWR,169,2403,BWI,0,1,5,N12946,delayed,86,126,126,98,806,931,85,163.6899,14.57,2015,1,15,9/1/1993
600,RU,1221,EWR,169,2303,BWI,0,1,5,N16951,delayed,-8,158,158,120,938,918,-20,163.72,14.575,2015,1,15,10/1/1993
600,CO,1324,EWR,199,808,DCA,0,1,5,N14628,delayed,-1,123,123,109,703,721,18,163.75,14.59,2015,1,15,11/1/1993
600,CO,757,EWR,199,806,DCA,0,1,5,N14654,ontime,-7,85,85,58,725,723,-2,163.76,14.5901,2015,1,15,12/1/1993
600,CO,1846,EWR,199,814,DCA,0,1,5,N14341,delayed,-4,63,63,34,703,653,-10,163.67,14.585,2015,1,15,1/1/1994
600,DH,844,EWR,213,7299,IAD,0,1,5,N622BR,ontime,-8,113,113,84,753,733,-20,163.75,14.59,2015,1,15,2/1/1994
600,DH,1920,EWR,213,7302,IAD,0,1,5,N697BR,delayed,-1,79,79,51,819,809,-10,163.6201,14.585,2015,1,15,3/1/1994
600,DH,1357,EWR,213,7303,IAD,0,1,5,N664BR,delayed,-8,92,92,69,732,729,-3,163.6301,14.5904,2015,1,15,4/1/1994
600,DH,2312,EWR,213,7304,IAD,0,1,5,N667BR,delayed,3,123,123,78,803,803,0,163.73,14.61,2015,1,15,5/1/1994
600,DH,1536,EWR,213,7307,IAD,0,1,5,N320UE,delayed,-4,134,134,99,814,755,-19,163.68,14.605,2015,1,15,6/1/1994
600,DH,624,EWR,213,7371,IAD,0,1,5,N330UE,ontime,16,92,92,79,632,651,19,163.67,14.6099,2015,1,15,7/1/1994
600,RU,700,EWR,199,2761,DCA,0,1,5,N18556,ontime,0,63,63,37,703,703,0,163.6701,14.6,2015,1,15,8/1/1994
600,RU,1056,EWR,199,2582,DCA,0,1,5,N14952,delayed,-4,90,90,65,630,619,-11,163.78,14.61,2015,1,15,9/1/1994
600,RU,1321,EWR,213,2692,IAD,0,1,5,N16511,delayed,-10,76,76,47,716,713,-3,163.743,14.62,2015,1,16,10/1/1994
600,RU,2105,EWR,199,2879,DCA,0,1,5,N12126,ontime,15,120,120,646,800,650,-8,163.71,14.6267,2015,1,16,11/1/1994
600,RU,655,EWR,213,2855,IAD,0,1,5,N14570,ontime,55,180,180,757,1000,666,-4,163.74,14.62,2015,1,16,12/1/1994
600,RU,1454,EWR,199,2216,DCA,0,1,5,N13979,delayed,-4,175,175,142,855,833,-22,163.82,14.625,2015,1,16,1/1/1995
600,RU,2104,EWR,199,2336,DCA,0,1,5,N14940,delayed,-8,260,260,237,820,814,-6,164.04,14.665,2015,1,16,2/1/1995
600,RU,1602,EWR,213,2156,IAD,0,1,5,N27152,delayed,5,153,153,131,933,933,0,164.01,14.6609,2015,1,16,3/1/1995
600,RU,855,EWR,213,3276,IAD,0,1,5,N14991,ontime,-8,225,225,209,1145,1146,1,164.03,14.6707,2015,1,16,4/1/1995
600,RU,1617,EWR,199,2261,DCA,0,1,5,N15948,delayed,-3,139,139,109,819,808,-11,164.06,14.6791,2015,1,16,5/1/1995
600,OH,1455,JFK,184,5935,BWI,0,2,6,N805CA,ontime,19,110,110,98,750,814,24,164.08,14.675,2015,1,16,6/1/1995
600,DH,1240,LGA,229,7208,IAD,0,2,6,N307UE,ontime,-7,50,50,36,650,646,-4,164,14.665,2015,1,16,7/1/1995
600,DH,1451,LGA,229,7211,IAD,0,2,6,N676BR,ontime,1,70,70,856,710,718,8,164.01,14.65,2015,1,16,8/1/1995
600,DH,1752,LGA,229,7215,IAD,0,2,6,N662BR,ontime,12,80,80,346,720,729,-9,164.05,14.67,2015,1,16,9/1/1995
600,DH,635,LGA,229,7790,IAD,0,2,6,N676BR,ontime,35,60,60,865,700,704,-4,163.95,14.67,2015,1,16,10/1/1995
600,DH,1034,LGA,229,7792,IAD,0,2,6,N676BR,ontime,44,70,70,658,710,715,-5,163.99,14.6702,2015,1,16,11/1/1995
600,DH,855,JFK,228,7800,IAD,0,2,6,N674BR,ontime,25,78,78,564,718,726,7,164.04,14.67,2015,1,16,12/1/1995
600,DH,1237,JFK,228,7806,IAD,0,2,6,N316UE,ontime,7,80,80,354,720,728,6,164.02,14.675,2015,1,16,1/1/1996
600,DH,1453,JFK,228,7808,IAD,0,2,6,N315UE,ontime,53,140,140,876,820,822,2,164.16,14.695,2015,1,16,2/1/1996
600,DH,1641,JFK,228,7810,IAD,0,2,6,N308UE,ontime,11,145,145,756,825,830,-4,164.205,14.705,2015,1,17,3/1/1996
600,DH,1756,JFK,228,7812,IAD,0,2,6,N333UE,delayed,16,170,170,986,750,756,-8,164.18,14.72,2015,1,17,4/1/1996
600,DH,2153,JFK,228,7814,IAD,0,2,6,N694BR,delayed,-5,95,95,64,735,738,3,164.1975,14.71,2015,1,17,5/1/1996
600,DH,1607,JFK,228,7816,IAD,0,2,6,N332UE,ontime,-4,153,153,123,833,826,-7,164.22,14.699,2015,1,17,6/1/1996
600,DH,2118,LGA,229,7924,IAD,0,2,6,N674BR,ontime,18,100,100,545,740,746,6,164.15,14.68,2015,1,17,7/1/1996
600,DL,1457,JFK,213,746,DCA,0,2,6,N949DL,ontime,7,110,110,643,750,754,4,164.1401,14.67,2015,1,17,8/1/1996
600,DL,629,LGA,214,1740,DCA,0,2,6,N223DZ,ontime,29,150,150,735,730,739,9,164.1501,14.69,2015,1,17,9/1/1996
600,DL,728,LGA,214,1742,DCA,0,2,6,N225DL,ontime,-5,103,103,73,843,831,4,164.18,14.68,2015,1,17,10/1/1996
600,DL,829,LGA,214,1744,DCA,0,2,6,N242DL,ontime,0,117,117,87,857,852,-5,164.12,14.6758,2015,1,17,11/1/1996
600,DL,930,LGA,214,1746,DCA,0,2,6,N241DL,ontime,30,165,165,573,745,751,6,164.19,14.67,2015,1,17,12/1/1996
600,DL,1030,LGA,214,1748,DCA,0,2,6,N223DZ,ontime,3,185,185,757,805,809,4,164.22,14.66,2015,1,17,1/1/1997
600,DL,1130,LGA,214,1750,DCA,0,2,6,N225DL,ontime,50,60,60,867,700,705,5,164.15,14.65,2015,1,17,2/1/1997
600,DL,1230,LGA,214,1752,DCA,0,2,6,N242DL,ontime,-9,83,83,68,723,715,-8,164.1601,14.65,2015,1,17,3/1/1997
600,DL,1327,LGA,214,1754,DCA,0,2,6,N241DL,ontime,0,238,238,188,758,729,-29,164.21,14.63,2015,1,17,4/1/1997
600,DL,1428,LGA,214,1756,DCA,0,2,6,N223DZ,ontime,10,171,171,141,851,1017,86,164.23,14.6479,2015,1,17,5/1/1997
600,DL,1529,LGA,214,1758,DCA,0,2,6,N225DL,ontime,-2,98,98,67,738,836,58,164.15,14.65,2015,1,17,6/1/1997
600,DL,1629,LGA,214,1760,DCA,0,2,6,N242DL,ontime,3,159,159,131,939,1014,35,164.1,14.644,2015,1,17,7/1/1997
600,DL,1728,LGA,214,1762,DCA,0,2,6,N241DL,ontime,-9,90,90,61,730,728,-2,164.085,14.65,2015,1,17,8/1/1997
600,DL,1830,LGA,214,1764,DCA,0,2,6,N223DZ,ontime,0,82,82,49,722,730,8,164.07,14.6599,2015,1,17,9/1/1997
600,DL,1929,LGA,214,1766,DCA,0,2,6,N225DL,ontime,4,134,134,108,714,720,6,164.19,14.68,2015,1,17,10/1/1997
600,DL,2031,LGA,214,1768,DCA,0,2,6,N242DL,ontime,-8,79,79,43,719,650,-29,164.17,14.67,2015,1,18,11/1/1997
600,MQ,1548,JFK,213,4752,DCA,0,2,6,N838MQ,ontime,-4,96,96,58,736,732,-4,164.215,14.6661,2015,1,18,12/1/1997
600,MQ,558,JFK,213,4760,DCA,0,2,6,N739MQ,ontime,-3,96,96,67,736,738,2,164.14,14.66,2015,1,18,1/1/1998
600,MQ,1843,JFK,213,4784,DCA,0,2,6,N704MQ,ontime,-4,249,249,213,809,753,-16,164.23,14.66,2015,1,18,2/1/1998
600,MQ,655,LGA,214,4952,DCA,0,2,6,N707MQ,ontime,-3,130,130,110,810,813,3,164.21,14.65,2015,1,18,3/1/1998
600,MQ,817,LGA,214,4954,DCA,0,2,6,N614MQ,ontime,-10,147,147,119,827,808,-19,164.1799,14.65,2015,1,18,4/1/1998
600,MQ,852,LGA,214,4956,DCA,0,2,6,N724MQ,ontime,-10,58,58,30,658,655,-3,164.17,14.661,2015,1,18,5/1/1998
600,MQ,1100,LGA,214,4960,DCA,0,2,6,N707MQ,ontime,50,87,87,586,627,620,-4,164.1,14.6584,2015,1,18,6/1/1998
600,MQ,1313,LGA,214,4964,DCA,0,2,6,N614MQ,ontime,3,52,52,756,652,658,6,164.17,14.655,2015,1,18,7/1/1998
600,MQ,1355,LGA,214,4966,DCA,0,2,6,N846MQ,ontime,39,130,130,89,710,740,30,164.3,14.68,2015,1,18,8/1/1998
600,MQ,1535,LGA,214,4968,DCA,0,2,6,N704MQ,delayed,4,64,64,39,704,709,5,164.26,14.6894,2015,1,18,9/1/1998
600,MQ,1555,LGA,214,4970,DCA,0,2,6,N710MQ,ontime,54,51,51,24,651,819,88,164.2001,14.69,2015,1,18,10/1/1998
600,MQ,1654,LGA,214,4972,DCA,0,2,6,N734MQ,ontime,-1,93,93,58,733,732,-1,164.21,14.675,2015,1,18,11/1/1998
600,MQ,1904,LGA,214,4976,DCA,0,2,6,N715MQ,ontime,0,74,74,37,714,721,7,164.1601,14.67,2015,1,18,12/1/1998
600,UA,850,LGA,229,846,IAD,0,2,6,N501UA,ontime,-5,166,166,137,846,835,-11,164.15,14.685,2015,1,18,1/1/1999
600,US,629,LGA,214,1479,DCA,0,2,6,N764UW,ontime,29,80,80,756,720,727,7,164.04,14.6801,2015,1,18,2/1/1999
600,US,657,LGA,214,2160,DCA,0,2,6,N721UW,ontime,1,142,142,115,922,926,6,164.0133,14.67,2015,1,18,3/1/1999
600,US,758,LGA,214,2162,DCA,0,2,6,N719UW,ontime,4,72,72,39,712,721,9,164.05,14.68,2015,1,18,4/1/1999
600,US,858,LGA,214,2164,DCA,0,2,6,N733UW,ontime,-10,83,83,69,723,733,10,163.95,14.665,2015,1,18,5/1/1999
600,US,1000,LGA,214,2166,DCA,0,2,6,N754UW,ontime,22,68,68,41,708,720,12,163.93,14.66,2015,1,18,6/1/1999
600,US,1056,LGA,214,2168,DCA,0,2,6,N721UW,ontime,-9,93,93,66,733,710,-23,163.91,14.665,2015,1,19,7/1/1999
600,US,1158,LGA,214,2170,DCA,0,2,6,N719UW,ontime,-4,127,127,89,807,806,-1,163.9,14.675,2015,1,19,8/1/1999
600,US,1259,LGA,214,2172,DCA,0,2,6,N733UW,ontime,10,68,68,43,708,707,-1,163.92,14.6775,2015,1,19,9/1/1999
600,US,1357,LGA,214,2174,DCA,0,2,6,N754UW,ontime,-3,96,96,69,736,729,-7,163.89,14.6819,2015,1,19,10/1/1999
600,US,1458,LGA,214,2176,DCA,0,2,6,N721UW,ontime,-4,125,125,100,705,714,9,163.85,14.6767,2015,1,19,11/1/1999
600,US,1557,LGA,214,2178,DCA,0,2,6,N719UW,ontime,-5,46,46,21,646,634,-12,163.885,14.68,2015,1,19,12/1/1999
600,US,1657,LGA,214,2180,DCA,0,2,6,N733UW,ontime,4,132,132,85,712,706,-6,163.84,14.67,2015,1,19,1/1/2000
600,US,1758,LGA,214,2182,DCA,0,2,6,N754UW,ontime,-2,87,87,47,727,706,-21,163.97,14.665,2015,1,19,2/1/2000
600,US,1855,LGA,214,2184,DCA,0,2,6,N721UW,ontime,-3,89,89,55,729,723,-6,163.93,14.675,2015,1,19,3/1/2000
600,US,1958,LGA,214,2186,DCA,0,2,6,N719UW,ontime,-1,145,145,132,925,958,33,163.84,14.655,2015,1,19,4/1/2000
601,US,2104,LGA,214,2188,DCA,0,2,6,N733UW,ontime,-9,331,331,292,1432,1409,-23,163.9,14.665,2015,1,19,5/1/2000
601,RU,1451,EWR,169,2403,BWI,0,2,6,N29917,ontime,0,175,175,149,1056,1049,-7,163.93,14.665,2015,1,19,6/1/2000
601,RU,1729,EWR,169,3372,BWI,0,2,6,N27962,delayed,1,399,399,355,940,920,-20,163.86,14.65,2015,1,19,7/1/2000
601,RU,658,EWR,169,2703,BWI,0,2,6,N13958,ontime,-2,129,129,83,710,701,-9,163.8701,14.6601,2015,1,19,8/1/2000
601,RU,1037,EWR,169,2303,BWI,0,2,6,N12924,ontime,-4,37,37,23,638,636,-2,163.79,14.655,2015,1,19,9/1/2000
601,CO,1740,EWR,199,814,DCA,0,2,6,N24224,delayed,31,94,94,65,735,752,17,163.7501,14.655,2015,1,19,10/1/2000
601,CO,1256,EWR,199,808,DCA,0,2,6,N38257,ontime,11,131,131,107,912,1136,144,163.75,14.655,2015,1,19,11/1/2000
602,CO,1856,EWR,199,816,DCA,0,2,6,N59630,delayed,8,58,58,31,700,700,0,163.705,14.6401,2015,1,19,12/1/2000
603,CO,727,EWR,199,806,DCA,0,2,6,N16648,ontime,0,319,319,263,1422,1350,-32,163.66,14.645,2015,1,19,1/1/2001
603,DH,847,EWR,213,7299,IAD,0,2,6,N307UE,ontime,-2,87,87,54,730,716,-14,163.67,14.655,2015,1,20,2/1/2001
603,DH,1705,EWR,213,7302,IAD,0,2,6,N674BR,ontime,-5,82,82,44,725,724,-1,163.72,14.65,2015,1,20,3/1/2001
